"STATEFP10,C,2","COUNTYFP10,C,3","TRACTCE10,C,6","BLOCKCE10,C,4","GEOID10,C,15","NAME10,C,10","MTFCC10,C,5","UR10,C,1","UACE10,C,5","UATYP10,C,1","FUNCSTAT10,C,1","ALAND10,N,14,0","AWATER10,N,14,0","INTPTLAT10,C,11","INTPTLON10,C,12"
32,003,003321,2016,320030033212016,Block 2016,G5040,U,47995,U,S,43215,0,+36.2959768,-115.2468166
32,003,003211,2022,320030032112022,Block 2022,G5040,U,47995,U,S,21931,0,+36.2142536,-115.2916499
32,003,002838,1013,320030028381013,Block 1013,G5040,U,47995,U,S,24804,0,+36.0454719,-115.1296013
32,003,003220,3004,320030032203004,Block 3004,G5040,U,47995,U,S,9430,0,+36.1817166,-115.2668507
32,003,004907,2000,320030049072000,Block 2000,G5040,U,47995,U,S,224828,0,+36.1706975,-115.0278805
32,003,005841,2014,320030058412014,Block 2014,G5040,U,47995,U,S,2603,0,+36.1471267,-115.3409386
32,003,005103,2003,320030051032003,Block 2003,G5040,U,47995,U,S,32138,0,+36.0654346,-115.0748380
32,003,003238,1029,320030032381029,Block 1029,G5040,U,47995,U,S,12321,0,+36.2318944,-115.3213883
32,003,005502,3003,320030055023003,Block 3003,G5040,U,09325,C,S,20884,0,+35.9761244,-114.8189986
32,003,005354,2016,320030053542016,Block 2016,G5040,U,47995,U,S,13968,0,+36.0265799,-115.0283058
32,003,005320,1000,320030053201000,Block 1000,G5040,U,47995,U,S,102278,0,+36.0314406,-115.1111232
32,003,003233,1009,320030032331009,Block 1009,G5040,U,47995,U,S,259609,0,+36.2831122,-115.3101226
32,003,003245,3005,320030032453005,Block 3005,G5040,U,47995,U,S,17509,0,+36.2298992,-115.2666360
32,003,005016,1030,320030050161030,Block 1030,G5040,U,47995,U,S,22577,0,+36.0954282,-115.0415131
32,003,005828,1032,320030058281032,Block 1032,G5040,U,47995,U,S,12623,0,+36.0105837,-115.2819894
32,003,003308,1023,320030033081023,Block 1023,G5040,U,47995,U,S,2214,0,+36.2650642,-115.2384305
32,003,005902,1132,320030059021132,Block 1132,G5040,R,,,S,1375527,0,+36.6123940,-115.7336167
32,003,002834,1001,320030028341001,Block 1001,G5040,U,47995,U,S,16998,0,+36.0191019,-115.1383763
32,003,003228,3010,320030032283010,Block 3010,G5040,U,47995,U,S,6192,0,+36.3004551,-115.2901395
32,003,003307,2021,320030033072021,Block 2021,G5040,U,47995,U,S,19760,0,+36.2632298,-115.2205529
32,003,005827,1183,320030058271183,Block 1183,G5040,R,,,S,84306,0,+35.8580178,-115.6918193
32,003,004714,2011,320030047142011,Block 2011,G5040,U,47995,U,S,23921,0,+36.2311149,-115.0928332
32,003,005823,1006,320030058231006,Block 1006,G5040,R,,,S,146721,0,+36.2685526,-115.3344929
32,003,002822,2000,320030028222000,Block 2000,G5040,U,47995,U,S,49808,0,+36.0967468,-115.0648319
32,003,003239,1001,320030032391001,Block 1001,G5040,U,47995,U,S,10669,0,+36.2228817,-115.3224860
32,003,005902,1558,320030059021558,Block 1558,G5040,R,,,S,9691,0,+36.7100061,-114.6729442
32,003,003006,1000,320030030061000,Block 1000,G5040,U,47995,U,S,54127,0,+36.1654040,-115.2570196
32,003,002979,1055,320030029791055,Block 1055,G5040,U,47995,U,S,4602,0,+36.0592772,-115.2293345
32,003,005703,2536,320030057032536,Block 2536,G5040,R,,,S,54047,0,+35.4960840,-114.9113412
32,003,003005,3007,320030030053007,Block 3007,G5040,U,47995,U,S,25145,0,+36.1668484,-115.2492159
32,003,001610,1010,320030016101010,Block 1010,G5040,U,47995,U,S,12687,0,+36.1526382,-115.0747605
32,003,003413,3002,320030034133002,Block 3002,G5040,U,47995,U,S,94359,0,+36.2216354,-115.2268864
32,003,002501,1016,320030025011016,Block 1016,G5040,U,47995,U,S,99915,0,+36.1212498,-115.1301676
32,003,004915,1011,320030049151011,Block 1011,G5040,U,47995,U,S,64268,0,+36.1819569,-115.0522979
32,003,005703,2023,320030057032023,Block 2023,G5040,R,,,S,32520,0,+35.8948270,-114.7481686
32,003,002827,2013,320030028272013,Block 2013,G5040,U,47995,U,S,29255,0,+36.0862422,-115.0742573
32,003,003415,5013,320030034155013,Block 5013,G5040,U,47995,U,S,9940,0,+36.2079433,-115.2283135
32,003,000101,4002,320030001014002,Block 4002,G5040,U,47995,U,S,18925,0,+36.1868140,-115.1878330
32,003,006900,1002,320030069001002,Block 1002,G5040,U,47995,U,S,33022,0,+36.0850190,-115.1065047
32,003,006800,4021,320030068004021,Block 4021,G5040,U,47995,U,S,5005,0,+36.0713725,-115.1601518
32,003,003700,1025,320030037001025,Block 1025,G5040,U,47995,U,S,30803,0,+36.2008834,-115.1493942
32,003,000700,1006,320030007001006,Block 1006,G5040,U,47995,U,S,16855,0,+36.1680467,-115.1465486
32,003,001401,1004,320030014011004,Block 1004,G5040,U,47995,U,S,22248,0,+36.1572687,-115.1200716
32,003,005109,1009,320030051091009,Block 1009,G5040,U,47995,U,S,36853,0,+36.0500892,-115.0395777
32,003,005712,1093,320030057121093,Block 1093,G5040,R,,,S,7967,0,+35.9668252,-115.1647193
32,003,005335,2034,320030053352034,Block 2034,G5040,U,47995,U,S,16483,0,+36.0175473,-114.9931630
32,003,002978,1007,320030029781007,Block 1007,G5040,U,47995,U,S,5393,0,+36.0403014,-115.2577740
32,003,007100,2004,320030071002004,Block 2004,G5040,U,47995,U,S,27560,0,+36.2008880,-115.0778937
32,003,005902,1270,320030059021270,Block 1270,G5040,R,,,S,1625,0,+36.3260259,-114.9558647
32,003,005845,3000,320030058453000,Block 3000,G5040,U,47995,U,S,109504,0,+36.1307318,-115.3157820
32,003,003637,1025,320030036371025,Block 1025,G5040,U,47995,U,S,5385,0,+36.2704779,-115.1408027
32,003,003613,2009,320030036132009,Block 2009,G5040,U,47995,U,S,33833,0,+36.2308530,-115.1733135
32,003,005712,1164,320030057121164,Block 1164,G5040,U,47995,U,S,13349,0,+35.9324149,-115.0980047
32,003,005902,1659,320030059021659,Block 1659,G5040,R,,,S,305,0,+36.3060554,-114.9632053
32,003,004924,1007,320030049241007,Block 1007,G5040,U,47995,U,S,10537,0,+36.1486115,-115.0553123
32,003,005421,1011,320030054211011,Block 1011,G5040,U,47995,U,S,18631,0,+36.0609597,-114.9607866
32,003,005828,1038,320030058281038,Block 1038,G5040,U,47995,U,S,6022,0,+36.0115399,-115.2865716
32,003,003641,2021,320030036412021,Block 2021,G5040,U,47995,U,S,12474,0,+36.2365926,-115.1462262
32,003,005103,4002,320030051034002,Block 4002,G5040,U,47995,U,S,25670,0,+36.0605428,-115.0834512
32,003,003628,2012,320030036282012,Block 2012,G5040,U,47995,U,S,22312,0,+36.2639913,-115.0946660
32,003,005607,2009,320030056072009,Block 2009,G5040,U,56413,C,S,58240,0,+36.8019720,-114.0781093
32,003,004715,1028,320030047151028,Block 1028,G5040,U,47995,U,S,12450,0,+36.2340989,-115.0900947
32,003,000301,3005,320030003013005,Block 3005,G5040,U,47995,U,S,83981,0,+36.1827635,-115.1461043
32,003,003309,1011,320030033091011,Block 1011,G5040,U,47995,U,S,40932,0,+36.2918384,-115.2144051
32,003,003637,1010,320030036371010,Block 1010,G5040,U,47995,U,S,15146,0,+36.2732348,-115.1505353
32,003,001608,2015,320030016082015,Block 2015,G5040,U,47995,U,S,8499,0,+36.1428732,-115.0912141
32,003,005350,1027,320030053501027,Block 1027,G5040,U,47995,U,S,52549,0,+36.0128517,-115.0879412
32,003,001715,2006,320030017152006,Block 2006,G5040,U,47995,U,S,23624,0,+36.1029968,-115.0657583
32,003,005902,1180,320030059021180,Block 1180,G5040,R,,,S,19585563,0,+36.5050181,-115.4744949
32,003,003306,3002,320030033063002,Block 3002,G5040,U,47995,U,S,423582,0,+36.2528278,-115.2171268
32,003,005353,1014,320030053531014,Block 1014,G5040,U,47995,U,S,6378,0,+36.0265205,-115.0458844
32,003,002976,1004,320030029761004,Block 1004,G5040,U,47995,U,S,1040916,0,+36.0604861,-115.2548432
32,003,001901,2003,320030019012003,Block 2003,G5040,U,47995,U,S,22023,0,+36.1390244,-115.1235363
32,003,002978,1041,320030029781041,Block 1041,G5040,U,47995,U,S,97820,0,+36.0258626,-115.2465665
32,003,005807,1001,320030058071001,Block 1001,G5040,U,47995,U,S,11404,0,+36.1414463,-115.3038208
32,003,003800,3013,320030038003013,Block 3013,G5040,U,47995,U,S,16459,0,+36.1931151,-115.1344940
32,003,001401,1003,320030014011003,Block 1003,G5040,U,47995,U,S,19721,0,+36.1572751,-115.1223378
32,003,003413,3003,320030034133003,Block 3003,G5040,U,47995,U,S,2698,0,+36.2208272,-115.2260383
32,003,003309,2004,320030033092004,Block 2004,G5040,U,47995,U,S,13463,0,+36.2884775,-115.2123260
32,003,003415,1005,320030034151005,Block 1005,G5040,U,47995,U,S,529341,0,+36.2103563,-115.2479333
32,003,005831,1049,320030058311049,Block 1049,G5040,U,47995,U,S,42564,0,+35.9996109,-115.2506252
32,003,007600,4009,320030076004009,Block 4009,G5040,U,56413,C,S,14304,0,+36.8087098,-114.0537285
32,003,003303,1023,320030033031023,Block 1023,G5040,U,47995,U,S,9064,0,+36.2708032,-115.2550578
32,003,005101,4003,320030051014003,Block 4003,G5040,U,47995,U,S,14016,0,+36.0717784,-115.0526504
32,003,003313,1003,320030033131003,Block 1003,G5040,U,47995,U,S,18985,0,+36.3141377,-115.2078344
32,003,005104,2004,320030051042004,Block 2004,G5040,U,47995,U,S,9900,0,+36.0620379,-115.0609764
32,003,005711,1162,320030057111162,Block 1162,G5040,U,47995,U,S,47069,0,+35.9862195,-115.0816856
32,003,006204,2009,320030062042009,Block 2009,G5040,U,47995,U,S,11776,0,+36.2037535,-115.0301623
32,003,003420,2010,320030034202010,Block 2010,G5040,U,47995,U,S,18350,0,+36.1989808,-115.2213595
32,003,005703,2095,320030057032095,Block 2095,G5040,R,,,S,46157,0,+35.7432579,-115.0321014
32,003,003422,4007,320030034224007,Block 4007,G5040,U,47995,U,S,12339,0,+36.1887465,-115.2273175
32,003,005902,1311,320030059021311,Block 1311,G5040,R,,,S,2998603,0,+36.4851189,-114.8129758
32,003,003644,1001,320030036441001,Block 1001,G5040,U,47995,U,S,10441,0,+36.2224805,-115.1628080
32,003,003628,1017,320030036281017,Block 1017,G5040,U,47995,U,S,6361,0,+36.2758649,-115.0767670
32,003,003232,2025,320030032322025,Block 2025,G5040,U,47995,U,S,81333,0,+36.2681536,-115.2961232
32,003,005827,1029,320030058271029,Block 1029,G5040,U,47995,U,S,29868,0,+36.0068018,-115.2622117
32,003,003262,2009,320030032622009,Block 2009,G5040,U,47995,U,S,24698,0,+36.1991123,-115.3243033
32,003,005335,2021,320030053352021,Block 2021,G5040,U,47995,U,S,20336,0,+36.0211795,-114.9911178
32,003,007500,1143,320030075001143,Block 1143,G5040,R,,,S,49333,0,+36.3713004,-115.3623665
32,003,005439,3008,320030054393008,Block 3008,G5040,U,47995,U,S,13933,0,+36.0591026,-115.0010682
32,003,000108,1014,320030001081014,Block 1014,G5040,U,47995,U,S,12059,0,+36.1768741,-115.2096681
32,003,003314,2023,320030033142023,Block 2023,G5040,U,47995,U,S,6115,0,+36.3130802,-115.2404312
32,003,003215,2008,320030032152008,Block 2008,G5040,U,47995,U,S,27153,0,+36.1985373,-115.2753026
32,003,005006,3008,320030050063008,Block 3008,G5040,U,47995,U,S,11708,0,+36.1352342,-115.0532121
32,003,000106,2007,320030001062007,Block 2007,G5040,U,47995,U,S,61572,0,+36.1697706,-115.2204966
32,003,005703,2293,320030057032293,Block 2293,G5040,R,,,S,56370,0,+35.7904511,-114.9459267
32,003,004401,2003,320030044012003,Block 2003,G5040,U,47995,U,S,17414,0,+36.2094291,-115.1191639
32,003,000525,3004,320030005253004,Block 3004,G5040,U,47995,U,S,24544,0,+36.1850127,-115.1098115
32,003,000301,3009,320030003013009,Block 3009,G5040,U,47995,U,S,12675,0,+36.1865336,-115.1452643
32,003,006001,5001,320030060015001,Block 5001,G5040,U,47995,U,S,39914,0,+36.2475153,-115.0447358
32,003,005712,1199,320030057121199,Block 1199,G5040,U,47995,U,S,14640,0,+35.9299701,-115.0991955
32,003,005321,1000,320030053211000,Block 1000,G5040,U,47995,U,S,141001,0,+36.0308108,-115.0819391
32,003,002947,1000,320030029471000,Block 1000,G5040,U,47995,U,S,40998,0,+36.1433028,-115.2263244
32,003,005502,1018,320030055021018,Block 1018,G5040,U,09325,C,S,1009,0,+35.9780232,-114.8409442
32,003,000301,3040,320030003013040,Block 3040,G5040,U,47995,U,S,12787,0,+36.1833650,-115.1501645
32,003,004714,2002,320030047142002,Block 2002,G5040,U,47995,U,S,9869,0,+36.2317583,-115.0908183
32,003,005902,2026,320030059022026,Block 2026,G5040,R,,,S,259474,0,+36.5197525,-114.8118556
32,003,005713,1037,320030057131037,Block 1037,G5040,U,47995,U,S,24902,0,+35.9293127,-115.0818391
32,003,002985,1061,320030029851061,Block 1061,G5040,U,47995,U,S,94832,0,+36.0380211,-115.2017805
32,003,005902,2043,320030059022043,Block 2043,G5040,R,,,S,253135,0,+36.4940134,-114.7571685
32,003,005833,1053,320030058331053,Block 1053,G5040,U,47995,U,S,40149,0,+36.0179163,-115.2133901
32,003,002203,2006,320030022032006,Block 2006,G5040,U,47995,U,S,23570,0,+36.1430311,-115.1923687
32,003,005714,2000,320030057142000,Block 2000,G5040,U,47995,U,S,360688,0,+35.9568256,-115.1114081
32,003,003246,1003,320030032461003,Block 1003,G5040,U,47995,U,S,11665,0,+36.2245463,-115.2770769
32,003,005711,1133,320030057111133,Block 1133,G5040,R,,,S,118149446,0,+35.8076628,-115.1339257
32,003,002824,1019,320030028241019,Block 1019,G5040,U,47995,U,S,46298,0,+36.0872099,-115.1111726
32,003,001402,4011,320030014024011,Block 4011,G5040,U,47995,U,S,25686,0,+36.1466274,-115.1034655
32,003,005902,1622,320030059021622,Block 1622,G5040,R,,,S,8248,0,+36.6535885,-114.6351977
32,003,000517,1000,320030005171000,Block 1000,G5040,U,47995,U,S,52221,0,+36.1727968,-115.0727212
32,003,002974,2004,320030029742004,Block 2004,G5040,U,47995,U,S,13403,0,+36.0801736,-115.2640867
32,003,005827,2045,320030058272045,Block 2045,G5040,R,,,S,42376,0,+35.8395660,-115.6705017
32,003,003642,1007,320030036421007,Block 1007,G5040,U,47995,U,S,17913,0,+36.2304560,-115.1468364
32,003,005712,1218,320030057121218,Block 1218,G5040,U,47995,U,S,7528,0,+35.9509877,-115.1279107
32,003,001608,2005,320030016082005,Block 2005,G5040,U,47995,U,S,10454,0,+36.1422183,-115.0874360
32,003,005435,1021,320030054351021,Block 1021,G5040,U,47995,U,S,19190,0,+36.0662322,-114.9446874
32,003,005105,1068,320030051051068,Block 1068,G5040,U,47995,U,S,31205,0,+36.0627399,-115.0279316
32,003,002984,1038,320030029841038,Block 1038,G5040,U,47995,U,S,111869,0,+36.0244865,-115.2374472
32,003,005829,1026,320030058291026,Block 1026,G5040,U,47995,U,S,57117,0,+36.0166718,-115.2904751
32,003,005831,1039,320030058311039,Block 1039,G5040,U,47995,U,S,9862,0,+36.0040403,-115.2494921
32,003,003310,1027,320030033101027,Block 1027,G5040,U,47995,U,S,78051,0,+36.2932494,-115.2400761
32,003,007600,3065,320030076003065,Block 3065,G5040,R,,,S,57704,0,+36.7699738,-114.1304656
32,003,003232,3019,320030032323019,Block 3019,G5040,U,47995,U,S,40482,0,+36.2527455,-115.3007197
32,003,005503,3001,320030055033001,Block 3001,G5040,U,09325,C,S,9996,0,+35.9740416,-114.8293164
32,003,005107,3017,320030051073017,Block 3017,G5040,U,47995,U,S,8785,0,+36.0429586,-115.0577578
32,003,005342,2002,320030053422002,Block 2002,G5040,U,47995,U,S,24442,0,+36.0086708,-114.9761928
32,003,003220,5000,320030032205000,Block 5000,G5040,U,47995,U,S,30383,0,+36.1877569,-115.2735481
32,003,003236,1027,320030032361027,Block 1027,G5040,U,47995,U,S,204010,0,+36.2685900,-115.2726795
32,003,002957,1001,320030029571001,Block 1001,G5040,U,47995,U,S,950134,0,+36.0953585,-115.2695804
32,003,005016,1036,320030050161036,Block 1036,G5040,U,47995,U,S,6857,0,+36.0990338,-115.0289828
32,003,005831,1050,320030058311050,Block 1050,G5040,U,47995,U,S,3031,0,+36.0006732,-115.2615312
32,003,003412,3008,320030034123008,Block 3008,G5040,U,47995,U,S,52916,0,+36.2215429,-115.2444531
32,003,003317,2007,320030033172007,Block 2007,G5040,U,47995,U,S,15740,0,+36.3040645,-115.2866165
32,003,005827,1231,320030058271231,Block 1231,G5040,R,,,S,9193,0,+35.8349172,-115.4387506
32,003,003628,1108,320030036281108,Block 1108,G5040,U,47995,U,S,11811,0,+36.2599207,-115.0781402
32,003,001801,1006,320030018011006,Block 1006,G5040,U,47995,U,S,7602,0,+36.1403043,-115.1007849
32,003,003622,2024,320030036222024,Block 2024,G5040,U,47995,U,S,8988,0,+36.2780260,-115.1427828
32,003,005827,2053,320030058272053,Block 2053,G5040,R,,,S,81437,0,+35.8368194,-115.6682826
32,003,002938,1004,320030029381004,Block 1004,G5040,U,47995,U,S,19269,0,+36.1398226,-115.2139814
32,003,003638,1005,320030036381005,Block 1005,G5040,U,47995,U,S,51367,0,+36.2677072,-115.1387069
32,003,005702,2006,320030057022006,Block 2006,G5040,U,11431,C,S,20622,0,+35.1670069,-114.5749015
32,003,005851,1006,320030058511006,Block 1006,G5040,U,47995,U,S,11147,0,+36.0990278,-115.2815069
32,003,005342,1002,320030053421002,Block 1002,G5040,U,47995,U,S,13999,0,+36.0123307,-114.9685928
32,003,003320,2020,320030033202020,Block 2020,G5040,U,47995,U,S,74632,0,+36.2822988,-115.2571600
32,003,005902,1048,320030059021048,Block 1048,G5040,R,,,S,38966,0,+36.7076044,-114.6651917
32,003,003246,1010,320030032461010,Block 1010,G5040,U,47995,U,S,22146,0,+36.2215733,-115.2742158
32,003,002811,2012,320030028112012,Block 2012,G5040,U,47995,U,S,16935,0,+36.0307853,-115.1291895
32,003,005832,1060,320030058321060,Block 1060,G5040,U,47995,U,S,5468,0,+35.9873174,-115.2489448
32,003,007600,3149,320030076003149,Block 3149,G5040,R,,,S,159795594,0,+36.3331435,-114.2731260
32,003,003246,3012,320030032463012,Block 3012,G5040,U,47995,U,S,16707,0,+36.2192283,-115.2667970
32,003,005355,2027,320030053552027,Block 2027,G5040,U,47995,U,S,26314,0,+35.9865138,-115.0915356
32,003,002976,2010,320030029762010,Block 2010,G5040,U,47995,U,S,9434,0,+36.0542269,-115.2503087
32,003,002847,1061,320030028471061,Block 1061,G5040,U,47995,U,S,197977,0,+36.0597273,-115.1519550
32,003,005011,1004,320030050111004,Block 1004,G5040,U,47995,U,S,22298,0,+36.0983391,-115.0570281
32,003,005827,2113,320030058272113,Block 2113,G5040,R,,,S,79297,0,+35.8286385,-115.6649379
32,003,003254,1000,320030032541000,Block 1000,G5040,U,47995,U,S,15218,0,+36.1781583,-115.2616528
32,003,005613,4140,320030056134140,Block 4140,G5040,R,,,S,7882,0,+36.3402848,-114.8407732
32,003,003609,4005,320030036094005,Block 4005,G5040,U,47995,U,S,15120,0,+36.2356426,-115.1937485
32,003,000522,2007,320030005222007,Block 2007,G5040,U,47995,U,S,8997,0,+36.1676606,-115.1144664
32,003,000900,1002,320030009001002,Block 1002,G5040,U,47995,U,S,16640,0,+36.1652352,-115.1469371
32,003,002905,4001,320030029054001,Block 4001,G5040,U,47995,U,S,68740,0,+36.1499443,-115.2328889
32,003,001608,2009,320030016082009,Block 2009,G5040,U,47995,U,S,21100,0,+36.1449630,-115.0902675
32,003,002905,4002,320030029054002,Block 4002,G5040,U,47995,U,S,11084,0,+36.1492379,-115.2337364
32,003,003312,1028,320030033121028,Block 1028,G5040,U,47995,U,S,45320,0,+36.3097116,-115.2275680
32,003,003005,1001,320030030051001,Block 1001,G5040,U,47995,U,S,47677,0,+36.1735876,-115.2593088
32,003,001200,1017,320030012001017,Block 1017,G5040,U,47995,U,S,18710,0,+36.1526295,-115.1419415
32,003,005703,3274,320030057033274,Block 3274,G5040,R,,,S,10288,0,+35.4641996,-114.9102299
32,003,005311,2000,320030053112000,Block 2000,G5040,U,47995,U,S,18385,0,+36.0493960,-115.1095493
32,003,003625,1045,320030036251045,Block 1045,G5040,U,47995,U,S,9586,0,+36.2480856,-115.1246893
32,003,003408,1016,320030034081016,Block 1016,G5040,U,47995,U,S,10660,0,+36.2391698,-115.2598808
32,003,002956,2000,320030029562000,Block 2000,G5040,U,47995,U,S,20075,0,+36.1140661,-115.1826926
32,003,007200,2007,320030072002007,Block 2007,G5040,R,,,S,28873,0,+36.2077956,-115.0072269
32,003,005805,2003,320030058052003,Block 2003,G5040,U,47995,U,S,24354,0,+36.1553074,-115.2833040
32,003,003418,3003,320030034183003,Block 3003,G5040,U,47995,U,S,9502,0,+36.2026321,-115.2511292
32,003,005805,1010,320030058051010,Block 1010,G5040,U,47995,U,S,61901,0,+36.1533290,-115.2870768
32,003,004911,1006,320030049111006,Block 1006,G5040,U,47995,U,S,149959,0,+36.1388280,-115.0636437
32,003,002848,4001,320030028484001,Block 4001,G5040,U,47995,U,S,68353,0,+36.0644836,-115.1352276
32,003,003634,3013,320030036343013,Block 3013,G5040,U,47995,U,S,11963,0,+36.2515616,-115.1789527
32,003,003629,1029,320030036291029,Block 1029,G5040,U,47995,U,S,6096,0,+36.2626819,-115.1996015
32,003,005811,3000,320030058113000,Block 3000,G5040,U,47995,U,S,28677,0,+36.1251757,-115.2978047
32,003,005807,4005,320030058074005,Block 4005,G5040,U,47995,U,S,26765,0,+36.1328831,-115.3038365
32,003,003423,3010,320030034233010,Block 3010,G5040,U,47995,U,S,27805,0,+36.1945928,-115.2173135
32,003,003413,2015,320030034132015,Block 2015,G5040,U,47995,U,S,54906,0,+36.2301922,-115.2320864
32,003,002947,1037,320030029471037,Block 1037,G5040,U,47995,U,S,42937,0,+36.1358824,-115.2418355
32,003,003228,2007,320030032282007,Block 2007,G5040,U,47995,U,S,8197,0,+36.2980824,-115.2950685
32,003,005827,2134,320030058272134,Block 2134,G5040,R,,,S,80094,0,+35.8179825,-115.6559656
32,003,003232,2050,320030032322050,Block 2050,G5040,U,47995,U,S,21905,0,+36.2638574,-115.2793373
32,003,003306,3013,320030033063013,Block 3013,G5040,U,47995,U,S,11197,0,+36.2473968,-115.2147738
