GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US320030022073,320030022073,"Block Group 3, Census Tract 22.07, Clark County, Nevada",606,217
1500000US320030023021,320030023021,"Block Group 1, Census Tract 23.02, Clark County, Nevada",670,151
1500000US320030023031,320030023031,"Block Group 1, Census Tract 23.03, Clark County, Nevada",580,109
1500000US320030024031,320030024031,"Block Group 1, Census Tract 24.03, Clark County, Nevada",1142,420
1500000US320030024032,320030024032,"Block Group 2, Census Tract 24.03, Clark County, Nevada",646,260
1500000US320030024033,320030024033,"Block Group 3, Census Tract 24.03, Clark County, Nevada",18,33
1500000US320030024034,320030024034,"Block Group 4, Census Tract 24.03, Clark County, Nevada",1548,634
1500000US320030024041,320030024041,"Block Group 1, Census Tract 24.04, Clark County, Nevada",1340,323
1500000US320030024042,320030024042,"Block Group 2, Census Tract 24.04, Clark County, Nevada",306,128
1500000US320030024043,320030024043,"Block Group 3, Census Tract 24.04, Clark County, Nevada",734,188
1500000US320030024044,320030024044,"Block Group 4, Census Tract 24.04, Clark County, Nevada",1306,420
1500000US320030024045,320030024045,"Block Group 5, Census Tract 24.04, Clark County, Nevada",915,429
1500000US320030024051,320030024051,"Block Group 1, Census Tract 24.05, Clark County, Nevada",1896,506
1500000US320030024052,320030024052,"Block Group 2, Census Tract 24.05, Clark County, Nevada",979,258
1500000US320030024053,320030024053,"Block Group 3, Census Tract 24.05, Clark County, Nevada",1608,540
1500000US320030024061,320030024061,"Block Group 1, Census Tract 24.06, Clark County, Nevada",1305,433
1500000US320030024062,320030024062,"Block Group 2, Census Tract 24.06, Clark County, Nevada",2021,418
1500000US320030025011,320030025011,"Block Group 1, Census Tract 25.01, Clark County, Nevada",1219,413
1500000US320030025012,320030025012,"Block Group 2, Census Tract 25.01, Clark County, Nevada",3958,848
1500000US320030025013,320030025013,"Block Group 3, Census Tract 25.01, Clark County, Nevada",1469,814
1500000US320030025041,320030025041,"Block Group 1, Census Tract 25.04, Clark County, Nevada",2367,404
1500000US320030025042,320030025042,"Block Group 2, Census Tract 25.04, Clark County, Nevada",902,310
1500000US320030025043,320030025043,"Block Group 3, Census Tract 25.04, Clark County, Nevada",1297,341
1500000US320030025051,320030025051,"Block Group 1, Census Tract 25.05, Clark County, Nevada",896,219
1500000US320030025052,320030025052,"Block Group 2, Census Tract 25.05, Clark County, Nevada",1185,203
1500000US320030025061,320030025061,"Block Group 1, Census Tract 25.06, Clark County, Nevada",1641,439
1500000US320030025062,320030025062,"Block Group 2, Census Tract 25.06, Clark County, Nevada",876,321
1500000US320030025063,320030025063,"Block Group 3, Census Tract 25.06, Clark County, Nevada",1487,351
1500000US320030026031,320030026031,"Block Group 1, Census Tract 26.03, Clark County, Nevada",381,148
1500000US320030026032,320030026032,"Block Group 2, Census Tract 26.03, Clark County, Nevada",1800,314
1500000US320030026033,320030026033,"Block Group 3, Census Tract 26.03, Clark County, Nevada",1777,324
1500000US320030026041,320030026041,"Block Group 1, Census Tract 26.04, Clark County, Nevada",0,12
1500000US320030026042,320030026042,"Block Group 2, Census Tract 26.04, Clark County, Nevada",1586,350
1500000US320030026043,320030026043,"Block Group 3, Census Tract 26.04, Clark County, Nevada",626,162
1500000US320030026051,320030026051,"Block Group 1, Census Tract 26.05, Clark County, Nevada",0,12
1500000US320030026052,320030026052,"Block Group 2, Census Tract 26.05, Clark County, Nevada",757,192
1500000US320030027061,320030027061,"Block Group 1, Census Tract 27.06, Clark County, Nevada",738,235
1500000US320030027062,320030027062,"Block Group 2, Census Tract 27.06, Clark County, Nevada",2297,367
1500000US320030027063,320030027063,"Block Group 3, Census Tract 27.06, Clark County, Nevada",975,400
1500000US320030027071,320030027071,"Block Group 1, Census Tract 27.07, Clark County, Nevada",1145,429
1500000US320030027072,320030027072,"Block Group 2, Census Tract 27.07, Clark County, Nevada",1150,368
1500000US320030027073,320030027073,"Block Group 3, Census Tract 27.07, Clark County, Nevada",1781,425
1500000US320030027081,320030027081,"Block Group 1, Census Tract 27.08, Clark County, Nevada",1074,290
1500000US320030027082,320030027082,"Block Group 2, Census Tract 27.08, Clark County, Nevada",1398,436
1500000US320030028081,320030028081,"Block Group 1, Census Tract 28.08, Clark County, Nevada",1397,216
1500000US320030028082,320030028082,"Block Group 2, Census Tract 28.08, Clark County, Nevada",893,222
1500000US320030028101,320030028101,"Block Group 1, Census Tract 28.10, Clark County, Nevada",1846,428
1500000US320030028102,320030028102,"Block Group 2, Census Tract 28.10, Clark County, Nevada",1710,332
1500000US320030028111,320030028111,"Block Group 1, Census Tract 28.11, Clark County, Nevada",1326,269
1500000US320030028112,320030028112,"Block Group 2, Census Tract 28.11, Clark County, Nevada",2904,349
1500000US320030028141,320030028141,"Block Group 1, Census Tract 28.14, Clark County, Nevada",2147,304
1500000US320030028142,320030028142,"Block Group 2, Census Tract 28.14, Clark County, Nevada",1343,427
1500000US320030028143,320030028143,"Block Group 3, Census Tract 28.14, Clark County, Nevada",2244,622
1500000US320030028211,320030028211,"Block Group 1, Census Tract 28.21, Clark County, Nevada",1142,283
1500000US320030028212,320030028212,"Block Group 2, Census Tract 28.21, Clark County, Nevada",2183,563
1500000US320030028213,320030028213,"Block Group 3, Census Tract 28.21, Clark County, Nevada",1434,659
1500000US320030028221,320030028221,"Block Group 1, Census Tract 28.22, Clark County, Nevada",1967,410
1500000US320030028222,320030028222,"Block Group 2, Census Tract 28.22, Clark County, Nevada",1960,546
1500000US320030028231,320030028231,"Block Group 1, Census Tract 28.23, Clark County, Nevada",1964,436
1500000US320030028232,320030028232,"Block Group 2, Census Tract 28.23, Clark County, Nevada",896,231
1500000US320030028233,320030028233,"Block Group 3, Census Tract 28.23, Clark County, Nevada",1154,285
1500000US320030028241,320030028241,"Block Group 1, Census Tract 28.24, Clark County, Nevada",829,200
1500000US320030028242,320030028242,"Block Group 2, Census Tract 28.24, Clark County, Nevada",735,165
1500000US320030028251,320030028251,"Block Group 1, Census Tract 28.25, Clark County, Nevada",1691,326
1500000US320030028252,320030028252,"Block Group 2, Census Tract 28.25, Clark County, Nevada",1544,298
